Source,Target,Type,Weight
462539817,556698187,undirected,1
462539817,560162861,undirected,1
462539817,565076298,undirected,1
462539817,567054202,undirected,1
462539817,567220210,undirected,1
462539817,570615868,undirected,1
462539817,580208373,undirected,1
462539817,584223218,undirected,1
462539817,586311231,undirected,1
462539817,588314804,undirected,1
462539817,590646631,undirected,1
590686792,462539817,undirected,1
462539817,596614782,undirected,1
462539817,597077089,undirected,1
613618904,462539817,undirected,1
462539817,620318318,undirected,1
12282556,462114461,undirected,1
462114461,30804966,undirected,1
59146180,462114461,undirected,1
67413544,462114461,undirected,1
89618484,462114461,undirected,1
462114461,95549031,undirected,1
462114461,214864559,undirected,1
230486741,462114461,undirected,1
236499802,462114461,undirected,1
276185173,462114461,undirected,1
291064516,462114461,undirected,1
462114461,310098678,undirected,1
329287219,462114461,undirected,1
462114461,330930837,undirected,1
347110572,462114461,undirected,1
354958481,462114461,undirected,1
358150843,462114461,undirected,1
462114461,371200661,undirected,1
384124288,462114461,undirected,1
406374484,462114461,undirected,1
462114461,424756847,undirected,1
425319185,462114461,undirected,1
462114461,439881463,undirected,1
462114461,446557943,undirected,1
447296409,462114461,undirected,1
462114461,452997015,undirected,1
462114461,458622278,undirected,1
462117740,462114461,undirected,1
462625939,462114461,undirected,1
463664099,462114461,undirected,1
465792020,462114461,undirected,1
529017905,462114461,undirected,1
460332811,7305799,undirected,1
460332811,8013102,undirected,1
12647072,460332811,undirected,1
59417928,460332811,undirected,1
460332811,67662990,undirected,1
75602928,460332811,undirected,1
78618472,460332811,undirected,1
460332811,91875108,undirected,1
93787000,460332811,undirected,1
460332811,99327380,undirected,1
460332811,121563446,undirected,1
131562617,460332811,undirected,1
139201784,460332811,undirected,1
151659619,460332811,undirected,1
165761576,460332811,undirected,1
460332811,170817495,undirected,1
172052034,460332811,undirected,1
175715530,460332811,undirected,1
460332811,176283455,undirected,1
460332811,179778662,undirected,1
460332811,182233934,undirected,1
186194450,460332811,undirected,1
460332811,188034275,undirected,1
460332811,190934813,undirected,1
460332811,194324038,undirected,1
209846136,460332811,undirected,1
460332811,210939893,undirected,1
460332811,215161443,undirected,1
460332811,217498391,undirected,1
460332811,222669518,undirected,1
460332811,225007647,undirected,1
225395953,460332811,undirected,1
460332811,228696709,undirected,1
228928657,460332811,undirected,1
460332811,230486741,undirected,1
233005651,460332811,undirected,1
460332811,234689775,undirected,1
235019498,460332811,undirected,1
460332811,236575510,undirected,1
240294858,460332811,undirected,1
460332811,248309524,undirected,1
460332811,249072214,undirected,1
460332811,251163615,undirected,1
253837416,460332811,undirected,1
256927003,460332811,undirected,1
256960521,460332811,undirected,1
460332811,258218419,undirected,1
262360153,460332811,undirected,1
269846714,460332811,undirected,1
460332811,270728388,undirected,1
460332811,275323068,undirected,1
460332811,276729518,undirected,1
280766040,460332811,undirected,1
460332811,286433703,undirected,1
295087169,460332811,undirected,1
460332811,295776037,undirected,1
460332811,296740235,undirected,1
303804177,460332811,undirected,1
460332811,309716238,undirected,1
460332811,314198069,undirected,1
460332811,316228142,undirected,1
317424106,460332811,undirected,1
318355368,460332811,undirected,1
460332811,318586894,undirected,1
319543504,460332811,undirected,1
460332811,320686390,undirected,1
323012208,460332811,undirected,1
323077131,460332811,undirected,1
323720129,460332811,undirected,1
460332811,324034219,undirected,1
460332811,324683159,undirected,1
460332811,326439396,undirected,1
329467312,460332811,undirected,1
460332811,333690661,undirected,1
460332811,335585375,undirected,1
460332811,339541431,undirected,1
347572176,460332811,undirected,1
460332811,348779214,undirected,1
357355481,460332811,undirected,1
360173817,460332811,undirected,1
460332811,363519238,undirected,1
460332811,363801796,undirected,1
460332811,378811535,undirected,1
380927873,460332811,undirected,1
460332811,382486895,undirected,1
460332811,382962628,undirected,1
460332811,383685371,undirected,1
460332811,383866590,undirected,1
460332811,385183731,undirected,1
388718298,460332811,undirected,1
460332811,389467780,undirected,1
398484721,460332811,undirected,1
403164168,460332811,undirected,1
411258641,460332811,undirected,1
460332811,424581693,undirected,1
424674114,460332811,undirected,1
426522616,460332811,undirected,1
440614642,460332811,undirected,1
460332811,446527116,undirected,1
460332811,446745035,undirected,1
460332811,446921879,undirected,1
460332811,447273892,undirected,1
453983058,460332811,undirected,1
455192162,460332811,undirected,1
455795760,460332811,undirected,1
460332811,459290950,undirected,1
460332811,462883020,undirected,1
476252457,460332811,undirected,1
491035441,460332811,undirected,1
497312400,460332811,undirected,1
497387449,460332811,undirected,1
460332811,497717398,undirected,1
503155162,460332811,undirected,1
504109984,460332811,undirected,1
460332811,505177285,undirected,1
460332811,505250422,undirected,1
460332811,508529487,undirected,1
511102219,460332811,undirected,1
460332811,512568110,undirected,1
460332811,518408908,undirected,1
460332811,520466967,undirected,1
460332811,533726655,undirected,1
460332811,547328517,undirected,1
460332811,548591436,undirected,1
555162297,460332811,undirected,1
563708995,460332811,undirected,1
460332811,570027574,undirected,1
460332811,573137071,undirected,1
603014179,460332811,undirected,1
607666544,460332811,undirected,1
458014243,5760671,undirected,1
7251664,458014243,undirected,1
458014243,12074213,undirected,1
458014243,12311620,undirected,1
458014243,17663638,undirected,1
458014243,17878207,undirected,1
26834352,458014243,undirected,1
458014243,51621172,undirected,1
458014243,63854341,undirected,1
458014243,91133027,undirected,1
458014243,103083596,undirected,1
458014243,121418092,undirected,1
133465993,458014243,undirected,1
135037656,458014243,undirected,1
458014243,138218935,undirected,1
458014243,144775283,undirected,1
154667035,458014243,undirected,1
458014243,159821606,undirected,1
458014243,161192535,undirected,1
163414819,458014243,undirected,1
458014243,163906271,undirected,1
170071330,458014243,undirected,1
170456105,458014243,undirected,1
458014243,170680453,undirected,1
174631096,458014243,undirected,1
458014243,176613453,undirected,1
458014243,179525508,undirected,1
179786560,458014243,undirected,1
458014243,181625148,undirected,1
182032577,458014243,undirected,1
183133353,458014243,undirected,1
188007250,458014243,undirected,1
458014243,196751894,undirected,1
198658498,458014243,undirected,1
458014243,199440491,undirected,1
458014243,208300271,undirected,1
458014243,210807491,undirected,1
213851377,458014243,undirected,1
214177433,458014243,undirected,1
458014243,215448491,undirected,1
215453321,458014243,undirected,1
215774665,458014243,undirected,1
458014243,216150877,undirected,1
458014243,217128076,undirected,1
458014243,217234716,undirected,1
218075058,458014243,undirected,1
458014243,219904174,undirected,1
458014243,221586188,undirected,1
458014243,221697691,undirected,1
458014243,222674615,undirected,1
223589648,458014243,undirected,1
458014243,226344675,undirected,1
458014243,227868814,undirected,1
458014243,230486741,undirected,1
458014243,230942549,undirected,1
458014243,231288751,undirected,1
458014243,233847515,undirected,1
234474027,458014243,undirected,1
458014243,235557077,undirected,1
458014243,240244231,undirected,1
244160105,458014243,undirected,1
244765992,458014243,undirected,1
245776769,458014243,undirected,1
248066048,458014243,undirected,1
458014243,248572710,undirected,1
458014243,250550021,undirected,1
458014243,260855838,undirected,1
458014243,261891172,undirected,1
458014243,269475374,undirected,1
458014243,270704367,undirected,1
280169185,458014243,undirected,1
458014243,283370743,undirected,1
458014243,296319900,undirected,1
300853016,458014243,undirected,1
302670866,458014243,undirected,1
305437745,458014243,undirected,1
316794466,458014243,undirected,1
458014243,328574940,undirected,1
333482474,458014243,undirected,1
458014243,335107539,undirected,1
458014243,337002021,undirected,1
337585330,458014243,undirected,1
458014243,341375404,undirected,1
458014243,348014453,undirected,1
351810297,458014243,undirected,1
458014243,354132775,undirected,1
363218352,458014243,undirected,1
458014243,365969444,undirected,1
458014243,379042079,undirected,1
458014243,386752454,undirected,1
388475753,458014243,undirected,1
409506193,458014243,undirected,1
458014243,415654166,undirected,1
418225257,458014243,undirected,1
421700714,458014243,undirected,1
458014243,422103270,undirected,1
458014243,428376589,undirected,1
458014243,429849750,undirected,1
458014243,430071100,undirected,1
434727361,458014243,undirected,1
458014243,437754764,undirected,1
451033562,458014243,undirected,1
451607274,458014243,undirected,1
471015497,458014243,undirected,1
472995339,458014243,undirected,1
480292226,458014243,undirected,1
483523705,458014243,undirected,1
458014243,485305595,undirected,1
494001282,458014243,undirected,1
458014243,500242583,undirected,1
458014243,528405332,undirected,1
458014243,541368247,undirected,1
541951538,458014243,undirected,1
552395976,458014243,undirected,1
458014243,558986212,undirected,1
458014243,559560214,undirected,1
458014243,561838911,undirected,1
564570570,458014243,undirected,1
458014243,577629710,undirected,1
578989643,458014243,undirected,1
583109833,458014243,undirected,1
458014243,599030733,undirected,1
603825273,458014243,undirected,1
108642,452687323,undirected,1
6259681,452687323,undirected,1
21814019,452687323,undirected,1
25009192,452687323,undirected,1
452687323,38090820,undirected,1
452687323,68577780,undirected,1
452687323,89937639,undirected,1
452687323,91160951,undirected,1
452687323,95894524,undirected,1
452687323,100313158,undirected,1
101706809,452687323,undirected,1
112967208,452687323,undirected,1
122081778,452687323,undirected,1
452687323,122783399,undirected,1
130997843,452687323,undirected,1
452687323,132125327,undirected,1
135654234,452687323,undirected,1
144576810,452687323,undirected,1
452687323,144873015,undirected,1
151745025,452687323,undirected,1
155419920,452687323,undirected,1
162947395,452687323,undirected,1
165701082,452687323,undirected,1
452687323,168126947,undirected,1
169728904,452687323,undirected,1
452687323,169795079,undirected,1
452687323,171986143,undirected,1
175917626,452687323,undirected,1
452687323,177778493,undirected,1
452687323,178179997,undirected,1
180591160,452687323,undirected,1
452687323,181108091,undirected,1
182089984,452687323,undirected,1
184656675,452687323,undirected,1
194564104,452687323,undirected,1
452687323,195085583,undirected,1
452687323,195662979,undirected,1
197445650,452687323,undirected,1
452687323,201537607,undirected,1
452687323,202533006,undirected,1
452687323,203612743,undirected,1
205321873,452687323,undirected,1
452687323,208893118,undirected,1
209169329,452687323,undirected,1
210331353,452687323,undirected,1
452687323,211123163,undirected,1
452687323,213140028,undirected,1
214411720,452687323,undirected,1
452687323,215588060,undirected,1
216226360,452687323,undirected,1
452687323,216804622,undirected,1
452687323,217629468,undirected,1
218563363,452687323,undirected,1
219629233,452687323,undirected,1
452687323,222628167,undirected,1
224563547,452687323,undirected,1
452687323,225340844,undirected,1
452687323,225926679,undirected,1
452687323,226336484,undirected,1
452687323,227993614,undirected,1
452687323,228214589,undirected,1
452687323,228231974,undirected,1
452687323,230486741,undirected,1
232262986,452687323,undirected,1
232309144,452687323,undirected,1
452687323,232999781,undirected,1
233321633,452687323,undirected,1
452687323,237681053,undirected,1
